,name,year,week,team,position,depth
591,F.JACKSON,2011,6,BUF,RB,1
592,F.JACKSON,2011,7,BUF,RB,1
593,F.JACKSON,2011,8,BUF,RB,1
594,C.Spiller,2011,5,BUF,RB,2
595,C.Spiller,2011,6,BUF,RB,2
596,C.Spiller,2011,7,BUF,RB,2
597,C.Spiller,2011,8,BUF,RB,2
598,J.White,2011,5,BUF,RB,3
599,J.White,2011,6,BUF,RB,3
600,J.White,2011,7,BUF,RB,3
601,J.White,2011,8,BUF,RB,3
602,D.Jones,2011,9,BUF,LWR,1
603,D.Jones,2011,10,BUF,LWR,1
604,D.Jones,2011,11,BUF,LWR,1
605,D.Jones,2011,12,BUF,LWR,1
606,D.Nelson,2011,9,BUF,LWR,2
607,D.Nelson,2011,10,BUF,LWR,2
608,D.Nelson,2011,11,BUF,LWR,2
609,D.Nelson,2011,12,BUF,LWR,2
610,R.Martin,2011,9,BUF,LWR,3
611,R.Martin,2011,10,BUF,LWR,3
612,R.Martin,2011,11,BUF,LWR,3
613,R.Martin,2011,12,BUF,LWR,3
614,S.Johnson,2011,9,BUF,RWR,1
615,S.Johnson,2011,10,BUF,RWR,1
616,S.Johnson,2011,11,BUF,RWR,1
617,S.Johnson,2011,12,BUF,RWR,1
618,N.Roosevelt,2011,9,BUF,RWR,2
619,N.Roosevelt,2011,10,BUF,RWR,2
620,N.Roosevelt,2011,11,BUF,RWR,2
621,N.Roosevelt,2011,12,BUF,RWR,2
622,S.Chandler,2011,9,BUF,TE,1
623,S.Chandler,2011,10,BUF,TE,1
624,S.Chandler,2011,11,BUF,TE,1
625,S.Chandler,2011,12,BUF,TE,1
626,L.Smith,2011,9,BUF,TE,2
627,L.Smith,2011,10,BUF,TE,2
628,L.Smith,2011,11,BUF,TE,2
629,L.Smith,2011,12,BUF,TE,2
630,R.Fitzpatrick,2011,9,BUF,QB,1
631,R.Fitzpatrick,2011,10,BUF,QB,1
632,R.Fitzpatrick,2011,11,BUF,QB,1
633,R.Fitzpatrick,2011,12,BUF,QB,1
634,T.Thigpen,2011,9,BUF,QB,2
635,T.Thigpen,2011,10,BUF,QB,2
636,T.Thigpen,2011,11,BUF,QB,2
637,T.Thigpen,2011,12,BUF,QB,2
638,B.Smith,2011,9,BUF,QB,3
639,B.Smith,2011,10,BUF,QB,3
640,B.Smith,2011,11,BUF,QB,3
641,B.Smith,2011,12,BUF,QB,3
642,F.JACKSON,2011,9,BUF,RB,1
643,F.JACKSON,2011,10,BUF,RB,1
644,F.JACKSON,2011,11,BUF,RB,1
645,F.JACKSON,2011,12,BUF,RB,1
646,C.Spiller,2011,9,BUF,RB,2
647,C.Spiller,2011,10,BUF,RB,2
648,C.Spiller,2011,11,BUF,RB,2
649,C.Spiller,2011,12,BUF,RB,2
650,J.White,2011,9,BUF,RB,3
651,J.White,2011,10,BUF,RB,3
652,J.White,2011,11,BUF,RB,3
653,J.White,2011,12,BUF,RB,3
654,D.Nelson,2011,13,BUF,LWR,1
655,D.Nelson,2011,14,BUF,LWR,1
656,D.Nelson,2011,15,BUF,LWR,1
657,D.Nelson,2011,16,BUF,LWR,1
658,D.Nelson,2011,17,BUF,LWR,1
659,K.Aiken,2011,13,BUF,LWR,2
660,K.Aiken,2011,14,BUF,LWR,2
661,K.Aiken,2011,15,BUF,LWR,2
662,K.Aiken,2011,16,BUF,LWR,2
663,K.Aiken,2011,17,BUF,LWR,2
664,R.Martin,2011,13,BUF,LWR,3
665,R.Martin,2011,14,BUF,LWR,3
666,R.Martin,2011,15,BUF,LWR,3
667,R.Martin,2011,16,BUF,LWR,3
668,R.Martin,2011,17,BUF,LWR,3
669,S.Johnson,2011,13,BUF,RWR,1
670,S.Johnson,2011,14,BUF,RWR,1
671,S.Johnson,2011,15,BUF,RWR,1
672,S.Johnson,2011,16,BUF,RWR,1
673,S.Johnson,2011,17,BUF,RWR,1
674,N.Roosevelt,2011,13,BUF,RWR,2
675,N.Roosevelt,2011,14,BUF,RWR,2
676,N.Roosevelt,2011,15,BUF,RWR,2
677,N.Roosevelt,2011,16,BUF,RWR,2
678,N.Roosevelt,2011,17,BUF,RWR,2
679,D.Hagan,2011,13,BUF,RWR,3
680,D.Hagan,2011,14,BUF,RWR,3
681,D.Hagan,2011,15,BUF,RWR,3
682,D.Hagan,2011,16,BUF,RWR,3
683,D.Hagan,2011,17,BUF,RWR,3
684,S.Chandler,2011,13,BUF,TE,1
685,S.Chandler,2011,14,BUF,TE,1
686,S.Chandler,2011,15,BUF,TE,1
687,S.Chandler,2011,16,BUF,TE,1
688,S.Chandler,2011,17,BUF,TE,1
689,L.Smith,2011,13,BUF,TE,2
690,L.Smith,2011,14,BUF,TE,2
691,L.Smith,2011,15,BUF,TE,2
692,L.Smith,2011,16,BUF,TE,2
693,L.Smith,2011,17,BUF,TE,2
694,M.Caussin,2011,13,BUF,TE,3
695,M.Caussin,2011,14,BUF,TE,3
696,M.Caussin,2011,15,BUF,TE,3
697,M.Caussin,2011,16,BUF,TE,3
698,M.Caussin,2011,17,BUF,TE,3
699,R.Fitzpatrick,2011,13,BUF,QB,1
700,R.Fitzpatrick,2011,14,BUF,QB,1
701,R.Fitzpatrick,2011,15,BUF,QB,1
702,R.Fitzpatrick,2011,16,BUF,QB,1
703,R.Fitzpatrick,2011,17,BUF,QB,1
704,T.Thigpen,2011,13,BUF,QB,2
705,T.Thigpen,2011,14,BUF,QB,2
706,T.Thigpen,2011,15,BUF,QB,2
707,T.Thigpen,2011,16,BUF,QB,2
708,T.Thigpen,2011,17,BUF,QB,2
709,B.Smith,2011,13,BUF,QB,3
710,B.Smith,2011,14,BUF,QB,3
711,B.Smith,2011,15,BUF,QB,3
712,B.Smith,2011,16,BUF,QB,3
713,B.Smith,2011,17,BUF,QB,3
714,C.Spiller,2011,13,BUF,RB,1
715,C.Spiller,2011,14,BUF,RB,1
716,C.Spiller,2011,15,BUF,RB,1
717,C.Spiller,2011,16,BUF,RB,1
718,C.Spiller,2011,17,BUF,RB,1
719,J.White,2011,13,BUF,RB,2
720,J.White,2011,14,BUF,RB,2
721,J.White,2011,15,BUF,RB,2
722,J.White,2011,16,BUF,RB,2
723,J.White,2011,17,BUF,RB,2
724,T.Choice,2011,13,BUF,RB,3
725,T.Choice,2011,14,BUF,RB,3
726,T.Choice,2011,15,BUF,RB,3
727,T.Choice,2011,16,BUF,RB,3
728,T.Choice,2011,17,BUF,RB,3
729,S.Johnson,2012,1,BUF,LWR,1
730,S.Johnson,2012,2,BUF,LWR,1
731,S.Johnson,2012,3,BUF,LWR,1
732,S.Johnson,2012,4,BUF,LWR,1
733,T.Graham,2012,1,BUF,LWR,2
734,T.Graham,2012,2,BUF,LWR,2
735,T.Graham,2012,3,BUF,LWR,2
736,T.Graham,2012,4,BUF,LWR,2
737,D.Jones,2012,1,BUF,RWR,1
738,D.Jones,2012,2,BUF,RWR,1
739,D.Jones,2012,3,BUF,RWR,1
740,D.Jones,2012,4,BUF,RWR,1
741,D.Nelson,2012,1,BUF,RWR,2
742,D.Nelson,2012,2,BUF,RWR,2
743,D.Nelson,2012,3,BUF,RWR,2
744,D.Nelson,2012,4,BUF,RWR,2
745,S.Chandler,2012,1,BUF,TE,1
746,S.Chandler,2012,2,BUF,TE,1
747,S.Chandler,2012,3,BUF,TE,1
748,S.Chandler,2012,4,BUF,TE,1
749,L.Smith,2012,1,BUF,TE,2
750,L.Smith,2012,2,BUF,TE,2
751,L.Smith,2012,3,BUF,TE,2
752,L.Smith,2012,4,BUF,TE,2
753,R.Fitzpatrick,2012,1,BUF,QB,1
754,R.Fitzpatrick,2012,2,BUF,QB,1
755,R.Fitzpatrick,2012,3,BUF,QB,1
756,R.Fitzpatrick,2012,4,BUF,QB,1
757,T.Jackson,2012,1,BUF,QB,2
758,T.Jackson,2012,2,BUF,QB,2
759,T.Jackson,2012,3,BUF,QB,2
760,T.Jackson,2012,4,BUF,QB,2
761,T.Thigpen,2012,1,BUF,QB,3
762,T.Thigpen,2012,2,BUF,QB,3
763,T.Thigpen,2012,3,BUF,QB,3
764,T.Thigpen,2012,4,BUF,QB,3
765,B.Smith,2012,1,BUF,QB,4
766,B.Smith,2012,2,BUF,QB,4
767,B.Smith,2012,3,BUF,QB,4
768,B.Smith,2012,4,BUF,QB,4
769,F.JACKSON,2012,1,BUF,RB,1
770,F.JACKSON,2012,2,BUF,RB,1
771,F.JACKSON,2012,3,BUF,RB,1
772,F.JACKSON,2012,4,BUF,RB,1
773,C.Spiller,2012,1,BUF,RB,2
774,C.Spiller,2012,2,BUF,RB,2
775,C.Spiller,2012,3,BUF,RB,2
776,C.Spiller,2012,4,BUF,RB,2
777,T.Choice,2012,1,BUF,RB,3
778,T.Choice,2012,2,BUF,RB,3
779,T.Choice,2012,3,BUF,RB,3
780,T.Choice,2012,4,BUF,RB,3
781,S.Johnson,2012,5,BUF,LWR,1
782,S.Johnson,2012,6,BUF,LWR,1
783,S.Johnson,2012,7,BUF,LWR,1
784,S.Johnson,2012,8,BUF,LWR,1
785,R.MARTIN,2012,5,BUF,LWR,2
786,R.MARTIN,2012,6,BUF,LWR,2
787,R.MARTIN,2012,7,BUF,LWR,2
788,R.MARTIN,2012,8,BUF,LWR,2
789,B.Smith,2012,5,BUF,LWR,3
790,B.Smith,2012,6,BUF,LWR,3
791,B.Smith,2012,7,BUF,LWR,3
792,B.Smith,2012,8,BUF,LWR,3
793,D.Jones,2012,5,BUF,RWR,1
794,D.Jones,2012,6,BUF,RWR,1
795,D.Jones,2012,7,BUF,RWR,1
796,D.Jones,2012,8,BUF,RWR,1
797,T.Graham,2012,5,BUF,RWR,2
798,T.Graham,2012,6,BUF,RWR,2
799,T.Graham,2012,7,BUF,RWR,2
800,T.Graham,2012,8,BUF,RWR,2
801,S.Chandler,2012,5,BUF,TE,1
802,S.Chandler,2012,6,BUF,TE,1
803,S.Chandler,2012,7,BUF,TE,1
804,S.Chandler,2012,8,BUF,TE,1
805,L.Smith,2012,5,BUF,TE,2
806,L.Smith,2012,6,BUF,TE,2
807,L.Smith,2012,7,BUF,TE,2
808,L.Smith,2012,8,BUF,TE,2
809,R.Fitzpatrick,2012,5,BUF,QB,1
810,R.Fitzpatrick,2012,6,BUF,QB,1
811,R.Fitzpatrick,2012,7,BUF,QB,1
812,R.Fitzpatrick,2012,8,BUF,QB,1
813,T.Thigpen,2012,5,BUF,QB,2
814,T.Thigpen,2012,6,BUF,QB,2
815,T.Thigpen,2012,7,BUF,QB,2
816,T.Thigpen,2012,8,BUF,QB,2
817,T.Jackson,2012,5,BUF,QB,3
818,T.Jackson,2012,6,BUF,QB,3
819,T.Jackson,2012,7,BUF,QB,3
820,T.Jackson,2012,8,BUF,QB,3
821,F.JACKSON,2012,5,BUF,RB,1
822,F.JACKSON,2012,6,BUF,RB,1
823,F.JACKSON,2012,7,BUF,RB,1
824,F.JACKSON,2012,8,BUF,RB,1
825,T.Choice,2012,5,BUF,RB,2
826,T.Choice,2012,6,BUF,RB,2
827,T.Choice,2012,7,BUF,RB,2
828,T.Choice,2012,8,BUF,RB,2
829,J.White,2012,5,BUF,RB,3
830,J.White,2012,6,BUF,RB,3
831,J.White,2012,7,BUF,RB,3
832,J.White,2012,8,BUF,RB,3
833,C.Spiller,2012,5,BUF,RB,4
834,C.Spiller,2012,6,BUF,RB,4
835,C.Spiller,2012,7,BUF,RB,4
836,C.Spiller,2012,8,BUF,RB,4
837,S.Johnson,2012,9,BUF,LWR,1
838,S.Johnson,2012,10,BUF,LWR,1
839,S.Johnson,2012,11,BUF,LWR,1
840,S.Johnson,2012,12,BUF,LWR,1
841,R.MARTIN,2012,9,BUF,LWR,2
842,R.MARTIN,2012,10,BUF,LWR,2
843,R.MARTIN,2012,11,BUF,LWR,2
844,R.MARTIN,2012,12,BUF,LWR,2
845,B.Smith,2012,9,BUF,LWR,3
846,B.Smith,2012,10,BUF,LWR,3
847,B.Smith,2012,11,BUF,LWR,3
848,B.Smith,2012,12,BUF,LWR,3
849,D.Jones,2012,9,BUF,RWR,1
850,D.Jones,2012,10,BUF,RWR,1
851,D.Jones,2012,11,BUF,RWR,1
852,D.Jones,2012,12,BUF,RWR,1
853,T.Graham,2012,9,BUF,RWR,2
854,T.Graham,2012,10,BUF,RWR,2
855,T.Graham,2012,11,BUF,RWR,2
856,T.Graham,2012,12,BUF,RWR,2
857,S.Chandler,2012,9,BUF,TE,1
858,S.Chandler,2012,10,BUF,TE,1
859,S.Chandler,2012,11,BUF,TE,1
860,S.Chandler,2012,12,BUF,TE,1
861,L.Smith,2012,9,BUF,TE,2
862,L.Smith,2012,10,BUF,TE,2
863,L.Smith,2012,11,BUF,TE,2
864,L.Smith,2012,12,BUF,TE,2
865,R.Fitzpatrick,2012,9,BUF,QB,1
866,R.Fitzpatrick,2012,10,BUF,QB,1
867,R.Fitzpatrick,2012,11,BUF,QB,1
868,R.Fitzpatrick,2012,12,BUF,QB,1
869,T.Thigpen,2012,9,BUF,QB,2
870,T.Thigpen,2012,10,BUF,QB,2
871,T.Thigpen,2012,11,BUF,QB,2
872,T.Thigpen,2012,12,BUF,QB,2
873,T.Jackson,2012,9,BUF,QB,3
874,T.Jackson,2012,10,BUF,QB,3
875,T.Jackson,2012,11,BUF,QB,3
876,T.Jackson,2012,12,BUF,QB,3
877,F.JACKSON,2012,9,BUF,RB,1
878,F.JACKSON,2012,10,BUF,RB,1
879,F.JACKSON,2012,11,BUF,RB,1
880,F.JACKSON,2012,12,BUF,RB,1
881,C.Spiller,2012,9,BUF,RB,2
882,C.Spiller,2012,10,BUF,RB,2
883,C.Spiller,2012,11,BUF,RB,2
884,C.Spiller,2012,12,BUF,RB,2
885,T.Choice,2012,9,BUF,RB,3
886,T.Choice,2012,10,BUF,RB,3
887,T.Choice,2012,11,BUF,RB,3
888,T.Choice,2012,12,BUF,RB,3
889,S.Johnson,2012,13,BUF,LWR,1
890,S.Johnson,2012,14,BUF,LWR,1
891,S.Johnson,2012,15,BUF,LWR,1
892,S.Johnson,2012,16,BUF,LWR,1
893,S.Johnson,2012,17,BUF,LWR,1
894,R.MARTIN,2012,13,BUF,LWR,2
895,R.MARTIN,2012,14,BUF,LWR,2
896,R.MARTIN,2012,15,BUF,LWR,2
897,R.MARTIN,2012,16,BUF,LWR,2
898,R.MARTIN,2012,17,BUF,LWR,2
899,B.Smith,2012,13,BUF,LWR,3
900,B.Smith,2012,14,BUF,LWR,3
901,B.Smith,2012,15,BUF,LWR,3
902,B.Smith,2012,16,BUF,LWR,3
903,B.Smith,2012,17,BUF,LWR,3
904,D.Jones,2012,13,BUF,RWR,1
905,D.Jones,2012,14,BUF,RWR,1
906,D.Jones,2012,15,BUF,RWR,1
907,D.Jones,2012,16,BUF,RWR,1
908,D.Jones,2012,17,BUF,RWR,1
909,T.Graham,2012,13,BUF,RWR,2
910,T.Graham,2012,14,BUF,RWR,2
911,T.Graham,2012,15,BUF,RWR,2
912,T.Graham,2012,16,BUF,RWR,2
913,T.Graham,2012,17,BUF,RWR,2
914,M.Easley,2012,13,BUF,RWR,3
915,M.Easley,2012,14,BUF,RWR,3
916,M.Easley,2012,15,BUF,RWR,3
917,M.Easley,2012,16,BUF,RWR,3
918,M.Easley,2012,17,BUF,RWR,3
919,S.Chandler,2012,13,BUF,TE,1
920,S.Chandler,2012,14,BUF,TE,1
921,S.Chandler,2012,15,BUF,TE,1
922,S.Chandler,2012,16,BUF,TE,1
923,S.Chandler,2012,17,BUF,TE,1
924,L.Smith,2012,13,BUF,TE,2
925,L.Smith,2012,14,BUF,TE,2
926,L.Smith,2012,15,BUF,TE,2
927,L.Smith,2012,16,BUF,TE,2
928,L.Smith,2012,17,BUF,TE,2
929,R.FITZPATRICK,2012,13,BUF,QB,1
930,R.FITZPATRICK,2012,14,BUF,QB,1
931,R.FITZPATRICK,2012,15,BUF,QB,1
932,R.FITZPATRICK,2012,16,BUF,QB,1
933,R.FITZPATRICK,2012,17,BUF,QB,1
934,T.Thigpen,2012,13,BUF,QB,2
935,T.Thigpen,2012,14,BUF,QB,2
936,T.Thigpen,2012,15,BUF,QB,2
937,T.Thigpen,2012,16,BUF,QB,2
938,T.Thigpen,2012,17,BUF,QB,2
939,T.Jackson,2012,13,BUF,QB,3
940,T.Jackson,2012,14,BUF,QB,3
941,T.Jackson,2012,15,BUF,QB,3
942,T.Jackson,2012,16,BUF,QB,3
943,T.Jackson,2012,17,BUF,QB,3
944,C.Spiller,2012,13,BUF,RB,1
945,C.Spiller,2012,14,BUF,RB,1
946,C.Spiller,2012,15,BUF,RB,1
947,C.Spiller,2012,16,BUF,RB,1
948,C.Spiller,2012,17,BUF,RB,1
949,F.JACKSON,2012,13,BUF,RB,2
950,F.JACKSON,2012,14,BUF,RB,2
951,F.JACKSON,2012,15,BUF,RB,2
952,F.JACKSON,2012,16,BUF,RB,2
953,F.JACKSON,2012,17,BUF,RB,2
954,T.Choice,2012,13,BUF,RB,3
955,T.Choice,2012,14,BUF,RB,3
956,T.Choice,2012,15,BUF,RB,3
957,T.Choice,2012,16,BUF,RB,3
958,T.Choice,2012,17,BUF,RB,3
959,S.Johnson,2013,1,BUF,LWR,1
960,S.Johnson,2013,2,BUF,LWR,1
961,S.Johnson,2013,3,BUF,LWR,1
962,S.Johnson,2013,4,BUF,LWR,1
963,R.Woods,2013,1,BUF,LWR,2
964,R.Woods,2013,2,BUF,LWR,2
965,R.Woods,2013,3,BUF,LWR,2
966,R.Woods,2013,4,BUF,LWR,2
967,M.Easley,2013,1,BUF,LWR,3
968,M.Easley,2013,2,BUF,LWR,3
969,M.Easley,2013,3,BUF,LWR,3
970,M.Easley,2013,4,BUF,LWR,3
971,T.Graham,2013,1,BUF,RWR,1
972,T.Graham,2013,2,BUF,RWR,1
973,T.Graham,2013,3,BUF,RWR,1
974,T.Graham,2013,4,BUF,RWR,1
975,M.Goodwin,2013,1,BUF,RWR,2
976,M.Goodwin,2013,2,BUF,RWR,2
977,M.Goodwin,2013,3,BUF,RWR,2
978,M.Goodwin,2013,4,BUF,RWR,2
979,C.Hogan,2013,1,BUF,RWR,3
980,C.Hogan,2013,2,BUF,RWR,3
981,C.Hogan,2013,3,BUF,RWR,3
982,C.Hogan,2013,4,BUF,RWR,3
983,S.Chandler,2013,1,BUF,TE,1
984,S.Chandler,2013,2,BUF,TE,1
985,S.Chandler,2013,3,BUF,TE,1
986,S.Chandler,2013,4,BUF,TE,1
987,L.Smith,2013,1,BUF,TE,2
988,L.Smith,2013,2,BUF,TE,2
989,L.Smith,2013,3,BUF,TE,2
990,L.Smith,2013,4,BUF,TE,2
991,C.Gragg,2013,1,BUF,TE,3
992,C.Gragg,2013,2,BUF,TE,3
993,C.Gragg,2013,3,BUF,TE,3
994,C.Gragg,2013,4,BUF,TE,3
995,E.Manuel,2013,1,BUF,QB,1
996,E.Manuel,2013,2,BUF,QB,1
997,E.Manuel,2013,3,BUF,QB,1
998,E.Manuel,2013,4,BUF,QB,1
999,J.Tuel,2013,1,BUF,QB,2
1000,J.Tuel,2013,2,BUF,QB,2
1001,J.Tuel,2013,3,BUF,QB,2
1002,J.Tuel,2013,4,BUF,QB,2
1003,C.Spiller,2013,1,BUF,RB,1
1004,C.Spiller,2013,2,BUF,RB,1
1005,C.Spiller,2013,3,BUF,RB,1
1006,C.Spiller,2013,4,BUF,RB,1
1007,F.JACKSON,2013,1,BUF,RB,2
1008,F.JACKSON,2013,2,BUF,RB,2
1009,F.JACKSON,2013,3,BUF,RB,2
1010,F.JACKSON,2013,4,BUF,RB,2
1011,T.Choice,2013,1,BUF,RB,3
1012,T.Choice,2013,2,BUF,RB,3
1013,T.Choice,2013,3,BUF,RB,3
1014,T.Choice,2013,4,BUF,RB,3
1015,S.Johnson,2013,5,BUF,LWR,1
1016,S.Johnson,2013,6,BUF,LWR,1
1017,S.Johnson,2013,7,BUF,LWR,1
1018,S.Johnson,2013,8,BUF,LWR,1
1019,T.Graham,2013,5,BUF,LWR,2
1020,T.Graham,2013,6,BUF,LWR,2
1021,T.Graham,2013,7,BUF,LWR,2
1022,T.Graham,2013,8,BUF,LWR,2
1023,M.Easley,2013,5,BUF,LWR,3
1024,M.Easley,2013,6,BUF,LWR,3
1025,M.Easley,2013,7,BUF,LWR,3
1026,M.Easley,2013,8,BUF,LWR,3
1027,R.Woods,2013,5,BUF,RWR,1
1028,R.Woods,2013,6,BUF,RWR,1
1029,R.Woods,2013,7,BUF,RWR,1
1030,R.Woods,2013,8,BUF,RWR,1
1031,M.Goodwin,2013,5,BUF,RWR,2
1032,M.Goodwin,2013,6,BUF,RWR,2
1033,M.Goodwin,2013,7,BUF,RWR,2
1034,M.Goodwin,2013,8,BUF,RWR,2
1035,C.Hogan,2013,5,BUF,RWR,3
1036,C.Hogan,2013,6,BUF,RWR,3
1037,C.Hogan,2013,7,BUF,RWR,3
1038,C.Hogan,2013,8,BUF,RWR,3
1039,S.Chandler,2013,5,BUF,TE,1
1040,S.Chandler,2013,6,BUF,TE,1
1041,S.Chandler,2013,7,BUF,TE,1
1042,S.Chandler,2013,8,BUF,TE,1
1043,L.Smith,2013,5,BUF,TE,2
1044,L.Smith,2013,6,BUF,TE,2
1045,L.Smith,2013,7,BUF,TE,2
1046,L.Smith,2013,8,BUF,TE,2
1047,C.Gragg,2013,5,BUF,TE,3
1048,C.Gragg,2013,6,BUF,TE,3
1049,C.Gragg,2013,7,BUF,TE,3
1050,C.Gragg,2013,8,BUF,TE,3
1051,E.Manuel,2013,5,BUF,QB,1
1052,E.Manuel,2013,6,BUF,QB,1
1053,E.Manuel,2013,7,BUF,QB,1
1054,E.Manuel,2013,8,BUF,QB,1
1055,J.Tuel,2013,5,BUF,QB,2
1056,J.Tuel,2013,6,BUF,QB,2
1057,J.Tuel,2013,7,BUF,QB,2
1058,J.Tuel,2013,8,BUF,QB,2
1059,C.Spiller,2013,5,BUF,RB,1
1060,C.Spiller,2013,6,BUF,RB,1
1061,C.Spiller,2013,7,BUF,RB,1
1062,C.Spiller,2013,8,BUF,RB,1
1063,F.JACKSON,2013,5,BUF,RB,2
1064,F.JACKSON,2013,6,BUF,RB,2
1065,F.JACKSON,2013,7,BUF,RB,2
1066,F.JACKSON,2013,8,BUF,RB,2
1067,T.Choice,2013,5,BUF,RB,3
1068,T.Choice,2013,6,BUF,RB,3
1069,T.Choice,2013,7,BUF,RB,3
1070,T.Choice,2013,8,BUF,RB,3
1071,S.Johnson,2013,9,BUF,LWR,1
1072,S.Johnson,2013,10,BUF,LWR,1
1073,S.Johnson,2013,11,BUF,LWR,1
1074,S.Johnson,2013,12,BUF,LWR,1
1075,R.Woods,2013,9,BUF,LWR,2
1076,R.Woods,2013,10,BUF,LWR,2
1077,R.Woods,2013,11,BUF,LWR,2
1078,R.Woods,2013,12,BUF,LWR,2
1079,M.Easley,2013,9,BUF,LWR,3
1080,M.Easley,2013,10,BUF,LWR,3
1081,M.Easley,2013,11,BUF,LWR,3
1082,M.Easley,2013,12,BUF,LWR,3
1083,T.Graham,2013,9,BUF,RWR,1
1084,T.Graham,2013,10,BUF,RWR,1
1085,T.Graham,2013,11,BUF,RWR,1
1086,T.Graham,2013,12,BUF,RWR,1
1087,M.Goodwin,2013,9,BUF,RWR,2
1088,M.Goodwin,2013,10,BUF,RWR,2
1089,M.Goodwin,2013,11,BUF,RWR,2
1090,M.Goodwin,2013,12,BUF,RWR,2
1091,C.Hogan,2013,9,BUF,RWR,3
1092,C.Hogan,2013,10,BUF,RWR,3
1093,C.Hogan,2013,11,BUF,RWR,3
1094,C.Hogan,2013,12,BUF,RWR,3
1095,S.Chandler,2013,9,BUF,TE,1
1096,S.Chandler,2013,10,BUF,TE,1
1097,S.Chandler,2013,11,BUF,TE,1
1098,S.Chandler,2013,12,BUF,TE,1
1099,L.Smith,2013,9,BUF,TE,2
1100,L.Smith,2013,10,BUF,TE,2
1101,L.Smith,2013,11,BUF,TE,2
1102,L.Smith,2013,12,BUF,TE,2
1103,C.Gragg,2013,9,BUF,TE,3
1104,C.Gragg,2013,10,BUF,TE,3
1105,C.Gragg,2013,11,BUF,TE,3
1106,C.Gragg,2013,12,BUF,TE,3
1107,T.Lewis,2013,9,BUF,QB,1
1108,T.Lewis,2013,10,BUF,QB,1
1109,T.Lewis,2013,11,BUF,QB,1
1110,T.Lewis,2013,12,BUF,QB,1
1111,E.Manuel,2013,9,BUF,QB,2
1112,E.Manuel,2013,10,BUF,QB,2
1113,E.Manuel,2013,11,BUF,QB,2
1114,E.Manuel,2013,12,BUF,QB,2
1115,M.Flynn,2013,9,BUF,QB,3
1116,M.Flynn,2013,10,BUF,QB,3
1117,M.Flynn,2013,11,BUF,QB,3
1118,M.Flynn,2013,12,BUF,QB,3
1119,J.Tuel,2013,9,BUF,QB,4
1120,J.Tuel,2013,10,BUF,QB,4
1121,J.Tuel,2013,11,BUF,QB,4
1122,J.Tuel,2013,12,BUF,QB,4
1123,C.Spiller,2013,9,BUF,RB,1
1124,C.Spiller,2013,10,BUF,RB,1
1125,C.Spiller,2013,11,BUF,RB,1
1126,C.Spiller,2013,12,BUF,RB,1
1127,F.JACKSON,2013,9,BUF,RB,2
1128,F.JACKSON,2013,10,BUF,RB,2
1129,F.JACKSON,2013,11,BUF,RB,2
1130,F.JACKSON,2013,12,BUF,RB,2
1131,T.Choice,2013,9,BUF,RB,3
1132,T.Choice,2013,10,BUF,RB,3
1133,T.Choice,2013,11,BUF,RB,3
1134,T.Choice,2013,12,BUF,RB,3
1135,R.Wingo,2013,9,BUF,RB,4
1136,R.Wingo,2013,10,BUF,RB,4
1137,R.Wingo,2013,11,BUF,RB,4
1138,R.Wingo,2013,12,BUF,RB,4
1139,S.Johnson,2013,13,BUF,LWR,1
1140,S.Johnson,2013,14,BUF,LWR,1
1141,S.Johnson,2013,15,BUF,LWR,1
1142,S.Johnson,2013,16,BUF,LWR,1
1143,S.Johnson,2013,17,BUF,LWR,1
1144,R.Woods,2013,13,BUF,LWR,2
1145,R.Woods,2013,14,BUF,LWR,2
1146,R.Woods,2013,15,BUF,LWR,2
1147,R.Woods,2013,16,BUF,LWR,2
1148,R.Woods,2013,17,BUF,LWR,2
1149,M.Easley,2013,13,BUF,LWR,3
1150,M.Easley,2013,14,BUF,LWR,3
1151,M.Easley,2013,15,BUF,LWR,3
1152,M.Easley,2013,16,BUF,LWR,3
1153,M.Easley,2013,17,BUF,LWR,3
1154,T.Graham,2013,13,BUF,RWR,1
1155,T.Graham,2013,14,BUF,RWR,1
1156,T.Graham,2013,15,BUF,RWR,1
1157,T.Graham,2013,16,BUF,RWR,1
1158,T.Graham,2013,17,BUF,RWR,1
1159,M.Goodwin,2013,13,BUF,RWR,2
1160,M.Goodwin,2013,14,BUF,RWR,2
1161,M.Goodwin,2013,15,BUF,RWR,2
1162,M.Goodwin,2013,16,BUF,RWR,2
1163,M.Goodwin,2013,17,BUF,RWR,2
1164,C.Hogan,2013,13,BUF,RWR,3
1165,C.Hogan,2013,14,BUF,RWR,3
1166,C.Hogan,2013,15,BUF,RWR,3
1167,C.Hogan,2013,16,BUF,RWR,3
1168,C.Hogan,2013,17,BUF,RWR,3
1169,S.Chandler,2013,13,BUF,TE,1
1170,S.Chandler,2013,14,BUF,TE,1
1171,S.Chandler,2013,15,BUF,TE,1
1172,S.Chandler,2013,16,BUF,TE,1
1173,S.Chandler,2013,17,BUF,TE,1
1174,L.Smith,2013,13,BUF,TE,2
1175,L.Smith,2013,14,BUF,TE,2
1176,L.Smith,2013,15,BUF,TE,2
1177,L.Smith,2013,16,BUF,TE,2
1178,L.Smith,2013,17,BUF,TE,2
1179,C.Gragg,2013,13,BUF,TE,3
1180,C.Gragg,2013,14,BUF,TE,3
1181,C.Gragg,2013,15,BUF,TE,3
